id,post,reply,comment,time_comment
ZmVlZGJhY2s6OTEyMzU0Njk1OTgzNDcx,Our first human flight on Tuesday will be the 16th flight in history Learn about the meticulous rigorous launch program that brought us to this first step Watch the launch live on BlueOrigin com starting at 6 30 am CDT 11 30 UTC,64.0,👍🏻,2021-07-19
ZmVlZGJhY2s6OTEyMzU0Njk1OTgzNDcx,Our first human flight on Tuesday will be the 16th flight in history Learn about the meticulous rigorous launch program that brought us to this first step Watch the launch live on BlueOrigin com starting at 6 30 am CDT 11 30 UTC,64.0,You would think that with all the money wasted with space theatrics by Musk Branson and Bezos that they could waste a little more and come up with a way to service Hubble It isn t a stretch of the imagination,2021-07-19
ZmVlZGJhY2s6OTEyMzU0Njk1OTgzNDcx,Our first human flight on Tuesday will be the 16th flight in history Learn about the meticulous rigorous launch program that brought us to this first step Watch the launch live on BlueOrigin com starting at 6 30 am CDT 11 30 UTC,64.0,Let us know when you get up to 100 miles and doing one full orbit THAT would justify the cost of a ticket And I’d be first in line,2021-07-19
ZmVlZGJhY2s6OTEyMzU0Njk1OTgzNDcx,Our first human flight on Tuesday will be the 16th flight in history Learn about the meticulous rigorous launch program that brought us to this first step Watch the launch live on BlueOrigin com starting at 6 30 am CDT 11 30 UTC,64.0,Slow and steady doesn t win the race tho does it,2021-07-19
ZmVlZGJhY2s6OTEyMzU0Njk1OTgzNDcx,Our first human flight on Tuesday will be the 16th flight in history Learn about the meticulous rigorous launch program that brought us to this first step Watch the launch live on BlueOrigin com starting at 6 30 am CDT 11 30 UTC,64.0,Stuart Cox in a couple of hours maybe,2021-07-20
ZmVlZGJhY2s6OTEyMzU0Njk1OTgzNDcx,Our first human flight on Tuesday will be the 16th flight in history Learn about the meticulous rigorous launch program that brought us to this first step Watch the launch live on BlueOrigin com starting at 6 30 am CDT 11 30 UTC,64.0,god speed,2021-07-20
ZmVlZGJhY2s6OTEyMzU0Njk1OTgzNDcx,Our first human flight on Tuesday will be the 16th flight in history Learn about the meticulous rigorous launch program that brought us to this first step Watch the launch live on BlueOrigin com starting at 6 30 am CDT 11 30 UTC,64.0,Congratulations 🖐️👽,2021-07-20
ZmVlZGJhY2s6OTEyMzU0Njk1OTgzNDcx,Our first human flight on Tuesday will be the 16th flight in history Learn about the meticulous rigorous launch program that brought us to this first step Watch the launch live on BlueOrigin com starting at 6 30 am CDT 11 30 UTC,64.0,Good luck 👍,2021-07-19
ZmVlZGJhY2s6OTEyMzU0Njk1OTgzNDcx,Our first human flight on Tuesday will be the 16th flight in history Learn about the meticulous rigorous launch program that brought us to this first step Watch the launch live on BlueOrigin com starting at 6 30 am CDT 11 30 UTC,64.0,Congratulations Ayaz Parwez from India,2021-07-20
ZmVlZGJhY2s6OTEyMzU0Njk1OTgzNDcx,Our first human flight on Tuesday will be the 16th flight in history Learn about the meticulous rigorous launch program that brought us to this first step Watch the launch live on BlueOrigin com starting at 6 30 am CDT 11 30 UTC,64.0,Not impressed,2021-07-20
ZmVlZGJhY2s6OTEyMzU0Njk1OTgzNDcx,Our first human flight on Tuesday will be the 16th flight in history Learn about the meticulous rigorous launch program that brought us to this first step Watch the launch live on BlueOrigin com starting at 6 30 am CDT 11 30 UTC,64.0,Tomorrow Bezos flies into space and space tourism begins but who cares about the problems on the ground is it just business Can it be useful for normal people And what about you would you fly,2021-07-18
ZmVlZGJhY2s6OTEyMzU0Njk1OTgzNDcx,Our first human flight on Tuesday will be the 16th flight in history Learn about the meticulous rigorous launch program that brought us to this first step Watch the launch live on BlueOrigin com starting at 6 30 am CDT 11 30 UTC,64.0,Lets go Bezos Yee Pee Yee,2021-07-18
ZmVlZGJhY2s6OTEyMzU0Njk1OTgzNDcx,Our first human flight on Tuesday will be the 16th flight in history Learn about the meticulous rigorous launch program that brought us to this first step Watch the launch live on BlueOrigin com starting at 6 30 am CDT 11 30 UTC,64.0,waiting to see u pass philly,2021-07-20
ZmVlZGJhY2s6OTEyMzU0Njk1OTgzNDcx,Our first human flight on Tuesday will be the 16th flight in history Learn about the meticulous rigorous launch program that brought us to this first step Watch the launch live on BlueOrigin com starting at 6 30 am CDT 11 30 UTC,64.0,Where are Tory s engines though 😐,2021-07-18
ZmVlZGJhY2s6OTEyMzU0Njk1OTgzNDcx,Our first human flight on Tuesday will be the 16th flight in history Learn about the meticulous rigorous launch program that brought us to this first step Watch the launch live on BlueOrigin com starting at 6 30 am CDT 11 30 UTC,64.0,competition is great good luck,2021-07-18
ZmVlZGJhY2s6OTEyMzU0Njk1OTgzNDcx,Our first human flight on Tuesday will be the 16th flight in history Learn about the meticulous rigorous launch program that brought us to this first step Watch the launch live on BlueOrigin com starting at 6 30 am CDT 11 30 UTC,64.0,Wishing you all a great success,2021-07-18
ZmVlZGJhY2s6OTEyMzU0Njk1OTgzNDcx,Our first human flight on Tuesday will be the 16th flight in history Learn about the meticulous rigorous launch program that brought us to this first step Watch the launch live on BlueOrigin com starting at 6 30 am CDT 11 30 UTC,64.0,Just a joyride straight up and then back down,2021-07-18
ZmVlZGJhY2s6OTEyMzU0Njk1OTgzNDcx,Our first human flight on Tuesday will be the 16th flight in history Learn about the meticulous rigorous launch program that brought us to this first step Watch the launch live on BlueOrigin com starting at 6 30 am CDT 11 30 UTC,64.0,❤🚀❤,2021-07-18
ZmVlZGJhY2s6OTEwNDM0MjAyODQyMTg3,Welcome to the crew Oliver We’re grateful to have you as our first customer to mark the beginning of commercial operations,79.0,Well 18yrs equals 18 5yrs of knowing the moon Wobbles says science people reseachers Come join the Super Sonic Waves you bring to the people on earth as you break the sound barrier creating Gobal warming flooding storms to America s Coastlines Destruction is the cause Everytime you break the Sound Barrier Sonic Waves rain down on earth and can seriously hurt the people,2021-07-15
ZmVlZGJhY2s6OTEwNDM0MjAyODQyMTg3,Welcome to the crew Oliver We’re grateful to have you as our first customer to mark the beginning of commercial operations,79.0,Lucky Oliver That’s pretty awesome,2021-07-15
ZmVlZGJhY2s6OTEwNDM0MjAyODQyMTg3,Welcome to the crew Oliver We’re grateful to have you as our first customer to mark the beginning of commercial operations,79.0,Spoilt brat Daddy obviously paid more than the auction winner,2021-07-16
ZmVlZGJhY2s6OTEwNDM0MjAyODQyMTg3,Welcome to the crew Oliver We’re grateful to have you as our first customer to mark the beginning of commercial operations,79.0,How much did it cost him 28M,2021-07-15
ZmVlZGJhY2s6OTEwNDM0MjAyODQyMTg3,Welcome to the crew Oliver We’re grateful to have you as our first customer to mark the beginning of commercial operations,79.0,I will be the last customer,2021-07-15
ZmVlZGJhY2s6OTEwNDM0MjAyODQyMTg3,Welcome to the crew Oliver We’re grateful to have you as our first customer to mark the beginning of commercial operations,79.0,Will Oliver be taking his Silver Spoon with him,2021-07-15
ZmVlZGJhY2s6OTEwNDM0MjAyODQyMTg3,Welcome to the crew Oliver We’re grateful to have you as our first customer to mark the beginning of commercial operations,79.0,Who the heck is Oliver,2021-07-15
ZmVlZGJhY2s6OTEwNDM0MjAyODQyMTg3,Welcome to the crew Oliver We’re grateful to have you as our first customer to mark the beginning of commercial operations,79.0,My Respects Dr Jim ScD,2021-07-15
